Expected value,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
"1","!","|","J","/","1","I",
"3","3","2",":","a",".","s",
"4","4","q","a","à","A","+",
"4","+","$","“","y","Ÿ","ç",
"8","4","$","%","<","+","—",
"5","C","c","L","G","E","O",
"2","2","a","Z","à","è","z",
"6","&","®","e","6","©","C",
"5","S","s"," ","$","G","“",
"7","7","”","T","""","#",",",
"3","%","3",">","s","z","*",
"8","g","Ç","ç","q","G","Q",
"9","4","9","%","3","A","q",
"9","F","G","g","P","B","ÿ",
"1","\","ç","«","X","x","“",
"5","5","3","$","S","H","s",
"8","g","&","2","e","_","ë",
"7","7","T","z",",","F","y",
"7","7","y","F","T","s","j",
"7","7","Z","-","”","’",",",
"2","æ","z","-","=","a","&",
"7",",","y","F","z","s","g",
"6","6","é","G","4","€","5",
"0","©","O","o","Ô","e","À",
"1","\","À","Ÿ","è","X","‘",
"4","4","$","+","Ÿ","#",";",
"0",">",")",",",";","»","}",
"0","©","e","6","O","®","ê",
"8","s","S","<","ç","$","G",
"3","3","2",":","5","8","a",
"2","2","3","a","Z","0","7",
"1","4","!","I","'","{","1",
"1","!","|","1","I","l","}",
"8",",",";","“","-",":","=",
"0","Q","O","G","B","0","8",
"9","q","Q","@","g","a","G",
"4","4","—","$","3","#","à",
"2","&","=","æ","«","-",">",
"4","ÿ","Ÿ","g","y","/","4",
"1","4","#","/","}","+","y",
"4","#","4","}","5","$","ÿ",
"8"," ","4","à","a","e","A",
"6","b","D","L","B","h","p",
"6","A","4","À","a","N","n",
"5","s","<","c","S","-","5",
"5","s","5","S","$","8",":","s","5","S","$",":","8","s","5","S","$","8",":","s","5","S","$",":","8",
"4","4","+","Ÿ","$","Y","v",
"4","4","+","%","s","“",",",
"5","ç","Ç","c","<","C","«",
"7","7","”","""","’",",","#",
"3","3","=",">","z","Z","5",
"3","3","Z","z",";","7",":",
"0","0","O","b","o","D","û",
"4","4","+","#","y",",","g",
"8","ç","g","Ç","z","Z","-",
"1","!","+","I","'","t","}",
"7","7","?","9","T","]","3",
"8","Q","@","®","e","a","9",
"8","ô","û","Ô","ê","Û","î",
"6","L","l","2","a","1","A",
"7","7","-","z","=","/",">",
"9","G","Ç","g","Q","@","ç",
"8","F","f",";","ç","&","ï",
"1","/","!","I","l","’","J",
"5","5","3","8","H","S","B",
"4","4","+","y",";","-","L",
"6","G","6","C","c","o","e",
"5","s","S","$","8","5","&",
"2","_","p",">","[",",","L","a","2","i","3","=","E","_","p",">","[",",","L","a","2","i","3","=","E",
"5","5","s","S","$","6","3",
"4","Ÿ","y","4","Y","ÿ","“",
"6","6","&","é","5","“","e",
"9","9","3","g","2","J","Z",
"0","©","&","6","O","e","o",
"4","4","}","ÿ","y","à","Û",
"1","!","’","I","{","4","/",
"9","q","a","4","A","Q","à",
"3","3","2","Z",":","8","5",
"8","3","2",":","a",">","s",
"6","P","p","e","?","A","o",
"4"," ","à","L","Z","-","c",
"4","4","y","+","%",",","$",
"4","4","y","+","3","q","%",
"8","8","g","2","B","&",":",
"9","q","G","g","Q","a","d",
"9","a","Q","q","9","G","e",
"2","3","2","à","?","a",":",
"8","g","Z","ÿ","?","&","z",
"1","|","1","l","!","]","\",
"5","s","S","5","<",":","=",
"3","3","2",":","8","a","9",
"2","a","-","A","_",".","—",
"6","£","L","&","Z","z","ç",
"1","i","!","Î","I","|","l",
"7","+","F","s","4","=","-",
"0","O","Ô","0","ô","o","°",
"5","s","S","$","5","T","%",
"7","L","v","G","V","U","(",
"0","o","O","e",".","©","a",
"2","2","a",".",",",":","“",
"2","&","æ","2","@","A","â",
"5","5","s","S",">","»","$",
"8","8","$","s","g","&","S",
"5","5","4","$","3","s","J",
"6","6","&","£","G","L","e",
"6","p","P","D","o",")","b",
"7",">","3","y","7","z","}",
"6","6","&","©","é","e","è",
"6","°","e","v","%","®","“",
"6","&","6","®","e","G","€",
"2","À","Â","A","Æ","R","K","Â","À","A","Æ","R","â","À","Â","A","Æ","R","K","Â","À","A","Æ","R","â",
"3","3","Z","2",":","F","J",
"4","Ÿ","y","ÿ","“","Ï","J",
"3","3",":","2",">","Z","5",
"8","Ÿ","ë","ÿ","è","ï","î",
"3","3","2","8","5",":","4",
"8","$","s","8","S","&","=",
"1","!","/","I","1","{","i",
"0","e","«","œ","©","@","®",
"7","7","z",";","Z","-","F",
"6","&","£","6","8","4","s",
"2","p","P","j","F","f","H","S","s","=","5",",","E","p","P","j","F","f","H","S","s","=","5",",","E",
"3","3",">","Z","2",":","7",
"2","p","P","b","F","j","f","e","»",">","E","®","s","p","P","b","F","j","f","e","»",">","E","®","s",
"2","a","A","à","Q","À","ä",
"7","7","”","?","%","#","ÿ",
"9","q","a","à","Q","g","4",
"2","a","2","A",".","à","o",
"5","s","S","5","G","$",",","s","S","5","$","G",",","s","S","5","G","$",",","s","S","5","$","G",",",
"3","3","2",":",">","a","7",
"6",">","o","©","»","2","a",
"6","(","[","{","7","n","L",
"4","i"," ","p","g","G","L",
"8","d","4","A","e","a","À",
"2","2","Z","z","?",",","7",
"5","5","s","S","$","3","8",
"7","p","[","j","J","y","v","4","-","a","8","e","v","p","[","j","J","y","v","4","-","a","8","e","v",
"1","4","+","1","I","#","!",
"3","4","%","3","8","R","5","%","4","3","R","5","A","4","%","3","8","R","5","%","4","3","R","5","A",
"4","+","4","y","-","s","#",
"0","O","0","o","Ô","ô","©",
"9","ÿ","9","Z","7","Ÿ","%",
"5","5","s","S","6","$","8",
"0","O","o","©","0","À","Ô",
"1","l","I","t","Î","L","i",
"5","5","3","4","S","s","$",
"3","3","2","5","S","Z",":",
"0","©","e","o","O","®","&",
"4","y","Ÿ","4","Y","ÿ","9",
"6","&","®","6","œ","C","e",
"1","x","X","N","\","-","“",
"8","g","Z","2","z","e","%",
"6","&","6","é","G","E","C",
"8","g","Z","7","Q","@","G",
"7","7",",","T","F","1","]",
"0","D","b","O","0",")","'",
"5","5","S","6","$","s","8",
"8","e","@","ë","g",":","®",
"8","P","F"," ","r","e","E"," ",".","-","e","'","4","d","à","A","a","À",
"2","a","A","&","â","ä",".",
"8","8","g","B","s","a","2",
"3","3","2",":","a","1","7",
"5","5","3","j","s","S","F",
"9","9","Q","a","g","S","q",
"7","+","*","$","=","4","-",
"4","+","“","%","-","Æ","—",
"7","9","2","?","7","a","Q",
"3","3",">","7","Z","=","z",
"7","+","*","T","F","x","-",
"7","7","T",",","F","g","z",
"0","0","Ô","Û","O","û",")",
"1","/",",","’","‘",";","4",
"6","e","&","o","E","6","G",
"7","7","g",",","J","F","I",
"2","2","z","?","Z","a","7",
"6","6","&","G","e","C","c",
"8","B","5","D","%","R","®",
"9","q","4","Q","à","G","+",
"6","6","b","G","é","C","4",
"4","4","+","#","y","$","—",
"5","S","s","5","G",",",".",
"2","a","&",".","«","-",":",
"8","8","3","g","%","Z","$",
"9","G","q","Q","g","@","F",
"1","Ï","Ÿ","ï","Î","'","‘",
"9","G","q","g","Q","@","Ç",
"0","O","Ô","0","ô","o","Ü",
"2","&","à","A","a","À",".",
"9","q","Q","a","à","4","G",
"0","©","o","e","O","°","À",
"6","6","é","ê","É","ô","b",
"8","g","Z","8","s","$","S",
"1","/","[","{","!","|","l",
"5","s","5","S","$","8","6","s","S","5","$",":","8","s","5","S","$","8","6","s","S","5","$",":","8",
"0","O","©","o","C","°","0",
"0","©","o","O","e","&","0",
"4","y","/","ÿ","Y","4","Ÿ",
"4","4","+","y","Y","$","#","+","4","y","#","$","F","4","+","y","Y","$","#","+","4","y","#","$","F",
"6","6","b","ô","B","h","Ô",
"9","Q","9","q","@","g","a",
"1","/","(","[","“","”","-",
"4","+","$","4","y","“","-",
"7","7","z",">","?","Z","T",
"0","D","O","p","B","P","0",
"6","D","p","0","o","O","P",
"7","7","z",",","”","Z","?",
"5","5","s","S","3",",",";",
"1","4","#","/","+","t","!",
"3","3","2",":","Z","5","I",
"3","3","F","7","z",";","Z",
"5","s","S","$","5","3",",","s","S","5","3",",","“","s","S","$","5","3",",","s","S","5","3",",","“",
"2","é","ë","ô","6","'","ê",
"7","q","4","T","I","“","d",
"9","G","g","Q","Z","F","S",
"9","L","b","v","G","D","Q","2","Z","A","à","ä","1","L","b","v","G","D","Q","2","Z","A","à","ä","1",
"0","O","0","o","Ô","Q","Û",
"6","o","O","0","D","°","9",
"1","1","!","]","|","l","J",
"5","5","s","S","$","8","6",
"2","p","P","F","b","R","h",
"1","1","4","3","2","9","0",
"3","3","2","5","4","Z","a",
"8","5","S","s","3","$","8",
"4","y","w","Y","4","+","Ÿ",
"7","7","T","v","t","-","ï",
"5","S","5","s","$","&","=",
"8","&","8","g","Q","2","£",
"6","6","b","é","ô","É","G",
"1","(","[","{","/",".","l",
"7","T","7","J","v","V","I",
"0","Ô","O","0","o","Q","Û",
"8","8","g","2","&","B","Q",
"6","6","b","&","é","5","4",
"9","9","g","q","G","Q","ÿ",
"8","$","%","“","Ÿ","S","s",
"0","O","Ô","0","o","ô","G",
"9","q","Q","G","g","a","A",
"1","'","’","I","!","l","i",
"9","q","g","a","Q","G","Ü",
"2","-","L","à","À","4","È",
"8","9","Q","2","3","A","g",
"3",">","z","3","7","=","2",
"4","ç","Ç","c","“","&","g",
"4","+","4","#","H","t","-",
"6","G","6","C","b","c","(",
"5","$","5","4","3","S","£",
"7","7","?","Z","z","F","T",
"6","6","4","&","é","8","#",
"0","O","0","©","o","Ô","Q",
"7","V","v","L","b","y"," ","A","À","Æ","4","2","i","V","v","L","b","y"," ","A","À","Æ","4","2","i",
"2","2","Z","a","?","3","à",
"8","8","e","Q","B","g","L",
"2","ë","ä","&","é","g","c",
"9","9","Q","g","o","7","G",
"0","O","0","o","Ô",")","D",
"0","C","O","e","°","o","Ô",
"5","s","S","«","c","$","5","s","S","5","$","c","«","s","S","«","c","$","5","s","S","5","$","c","«",
"1","/","!","1","y","I","{",
"3","2","3","Z","9","Q","A",
"2","2","Q","A","l","i","I",
"8","[","f","{","(","L","}","4","q","a","+","A","e","[","f","{","(","L","}","4","q","a","+","A","e",
"3","3","F","5","Z","z","7",
"7","i","l","v","I","r","'",
"6","6","é","ê","ô","b","ë",
"2","z","Z","2","=","7","e",
"7","7",",","z","T","Z","F",
"9","q","a","Q","g","4","A",
"8","&","6","€","E","$","8",
"3","Z",">","2","=","7","a",
"9","9","g","q","G","ÿ","y",
"1","|","l","!","]","I","Ï",
"8","8","g","&","B","s","6",
"6","0","O","o",")","D","Ô",
"4","+","4","#","$","t","y",
"2","u","a","e","E","8","ü",
"0","Ô","O","ô","°","o","0",
"8","B","D","9","®","©","5",
"0","O","o","0","Ô","ô","6",
"3","3","2","5","S",":","s",
"7","V","v","y"," ","Y","L","A","Â","ô","ê","â","À","V","v","y"," ","Y","L","A","Â","ô","ê","â","À",
"0","0","O","o","û","ô","/",
"2","9","g","J","ÿ","y","I",
"7","7","z","-","/","2","?",
"4","Y","G","y","ÿ","Ÿ","F",
"8","B","&","8","3","2","E",
"2","p","P","e","A","F","R","a","R","n","u","h","E","p","P","e","A","F","R","a","R","n","u","h","E",
"9","q","g","G","Q","a","J",
"6","6","é","É","b","ë","ê",
"0","O","o","Ô","0","ô","Q",
"5","5","4","+","F","3","s",
"2","S","e","=","s","o","-",
"5","$","s","ç","S",";","-",
"9","q","G","g","Q","a","4",
"3","3","2",":","a","1",">",
"5","s","5","S","ç",".","£",
"7","Ÿ","y","Y","ÿ","7","%",
"6","6","G","&","E","C","5",
"8","&","8","E","6","£","G",
"1","4","A","1","k","X","a",
"6","6","b","&","ô","é","ê",
"0","p","P","f","0",")","ÿ",
"6","6","é","&","€","ê","É",
"5","s","S","5","$",";",",",
"4","Y","4","y","#","w","H",
"1","!","J","/","1","|","I",
"3","3","Z","2",">","F","5",
"5","$","5","4","8","#","3",
"2","à","À","A","a","4",".",
"7","7","Z","3","z","F","2",
"6","6","&","G","C","E","é",
"2","z","Z","2","æ","Æ","a",
"6","6","b","G","é","B","f",
"9","9","o","Q","g",",","°",
"4","#","+","4","$","%","F",
"1","4","A","a","k","ä","à",
"4","L"," ","U","v","u","C",
"6","b","6","G","B","L","o",
"3","3","2","Z",":","%","z",
"3",">","3",":","=","z","Z",
"8","&","8","ê","ë","B","E",
"2","a",".","=","-",">","&",
"8","&","ê","g","ë","#","e",
"7","L","e","r","E",",","a",
"3","3","2","5",":","Z","s",
"5","s","S","c","<","«","ç","s","S","c","ç","<","5","s","S","c","<","«","ç","s","S","c","ç","<","5",
"0","O","Ô","0","o","°","Û",
"9","q","a","g","4","â","G",
"1","/","!","J","I","|","4",
"9","4","q","9","ÿ","g","/",
"4","+","F","Æ","4","#","H",
"1","\","ï","V","'","v","N",
"7","7","z",">","”",";",",",
"7","i","|","l","-","a","I",
"8","8","&","g","#","2","B",
"1","!","1","/","]","|","I",
"0","o","O","0","ô","6","Ô",
"9","q","Q","g","a","e","G",
"3","3","F","2","5","Z","7",
"4","[","(","{","e","f","C",
"1","/","!","]","l","|","[",
"9","Ÿ","ÿ","9","y","g","4",
"9","9","Q","q","ÿ","G","@",
"2","n","7","”","?","""","r",
"0","0","O","Q","Ô","o","û",
"4","y","+","4","Ÿ","Y","-",
"5","&","+","ç","s","£",";",
"4","u","y","“","Ÿ","U","Y",
"4","+","#","4","—","*","-",
"2","2","Z","z","7","?","a",
"1","/","!","I","J","1","|",
"8","Ë","È","B","ë","8","&",
"9","q","g","9","4","G","a",
"3","3","2",":",">","S","Z",
"1","!","1","I","Î","/","|",
"0","O","0","o","Q",")","Ô",
"2","p","P","F","f","r","e","S","a","N","e","E","=","p","P","F","f","r","e","S","a","N","e","E","=",
"2","z","Z","&","-","2","R",
"7","L","A","Q","p","V","v",
"4","4","+","#","%","y","9",
"0","O","0","Ô","o","p","Û",
"7",">","=","+","—","#","*",
"1","!","/","|","1","l","I",
"1","1","l","i","Î","I","î",
"3","3","5","2","Z",":","F",
"2","z",">","2","-","æ","7",
"8","8","&","g","#","s","B",
"9"," ","e","—","-","_","…",
"2","p","b","P","D","h",")","R","h","a","n","E","N","p","b","P","D","h",")","R","h","a","n","E","N",
"4","4","{","#","q","d","à",
"9","9","g","ÿ","J","q","G",
"7","7","F","T",">","]","y",
"2","p","P","F","j","g","f","a","R","n","A","u","E","p","P","F","j","g","f","a","R","n","A","u","E",
"6","G","C","c","ç","Ç","—",
"7","7","T","z",",","?","Z",
"1","|","I","Î","l","!","/",
"7","7","z","T","y","-","?",
"4","4","u","a","y","q","à",
"9","9","g","ÿ","J","y","I",
"7","q","a","A","T","I","n",
"9","9","Q","o","G","S","O",
"8","8","B","3","g","2","a",
"0","Ô","ô","0","°","ê","O",
"4","4","y","Ÿ","+",",","Y",
"4","y","+","4","Y","H","#",
"2","z","Z","a","7","?",":",
"2","°","e","0","o","‘","’",
"6","p","P","o","D","b",")",
"5","5","s","4","#","&","$",
"2","à","2","è","3","0",":",
"8","&","8","g","#","£","ê",
"5","L","k","J","\",",","}","e","o","a","=","s","-",")",";","]",",","L","k","J","\",",","}","e","o",
"6","6","é","ê","ô","b","ë",
"8","®","8","?","Q","%","R",
"5","s","S","&","5","<","c",
"9","q","Q","a","g","à","G",
"5","5","S","&","s","£","8",
"3","3",">","2","s","5","S",
"9","g","9","q","a","G","7",
"1","l","Î","t","Ï","1","I",
"9","g","G","ÿ","?","7","Z",
"0","0","l","Û","v","U","/",
"1","/","!","[","{","(","l",
"6","@","e","a","é","G","æ",
"1","/","{","[","l","I","!",
"2","z","7","2","Z","?","-",
"5","&","£","$","s","8","5",
"4","}","4","è","ù","È","h",
"7","7","T",",","z","r","?",
"9","q","a","Q","g","9","A",
"6","6","é","ë","ê","€","&",
"5","S","$","<","G","s","5",
"8","e","2","è","@","&","g",
"5","s","S","5","$",":"," ","s","S","5",":","$",".","s","S","5","$",":"," ","s","S","5",":","$",".",
"2","D","5","B","b",">","p","a","n","R","A","u","N","D","5","B","b",">","p","a","n","R","A","u","N",
"1","{","[","(","/","!","l",
"9","q","G","Q","g","@","F",
"4","-","»","w","|","®","4","w","W","$","4","Ù","|","-","»","w","|","®","4","w","W","$","4","Ù","|",
"1","|","l","1","!","I","]",
"1","/","!","l","|","d","‘",
"3","3","2","F","Z","5","7",
"1","!","|","I","/","1","l",
"2","P","p","F","b","e","v","a","A","R","2","E","3","P","p","F","b","e","v","a","A","R","2","E","3",
"5","G","L","ç","Ç","6","&",
"3","3","2","a","F","Z","5",
"6","b","D","O","0","6","o",
"4","4","+","#","$","y","ÿ",
"2","p","P","y","V","v","B","a","2","e","8","s",".","p","P","y","V","v","B","a","2","e","8","s",".",
"3","3","2",":","5","Z","a",
"3","3","5","s",";","S",":",
"1","!","}","1","/",";","t",
"1","/","!","Î","[","|","I",
"9","q","9","g","ÿ","j","a",
"9","3","4","2","9","8","$",
"0","o","O","0","e","D","É",
"6","G","C","6","o","c","b",
"9","9","g","G","q","ÿ","y",
"8","$","8","&","g","£","B",
"5","$","5","S","s","£","4","S","s","5","$","£","&","$","5","S","s","£","4","S","s","5","$","£","&",
"8","$","S","£","s","&","8",
"6","6","é","É","b","G","&",
"7","7",">","z","F",";","*",
"3","3","2","Z","5","7","F",
"1","|","!","l","I","1","Î",
"6","6","é","&","É","€","b",
"1","p","D","b","P","B","L","e","a","R","2","E","é","p","D","b","P","B","L","e","a","R","2","E","é",
"8","ê","&","8","ë","g","#",
"2","L","à","2","&","A","a",
"7","7","Ÿ","z","?","Z",">",
"3","3","2",":","5","1","Z",
"0","0","Ô","Û","O","ô","û",
"6","S","s","G","5","6","$",
"1","!","|","I","/","1","‘",
"9","Q","A","q","a","G","g",
"0","ê","è","6","o","e","P",
"9","%","<","«","“","ç","$",
"5","&","£","$","S","E","s",
"6","c","€","C","<","ç","e","€","c","C","<","ç","«","c","€","C","<","ç","e","€","c","C","<","ç","«",
"8","ê","8","Ê","&","ë","é",
"0","ô","Ô","0","à","â","è","Ô","ô","0","à","3","O","ô","Ô","0","à","â","è","Ô","ô","0","à","3","O",
"2","p","P","g","F","R","_",
"3",")",";","”",",","i","N",
"7","7","z",",","T","r","y",
"5","s","S","ç","$","g",";","s","S","ç",";","g","<","s","S","ç","$","g",";","s","S","ç",";","g","<",
"7","z","7","Z",",","T","y",
"1","[","{","Î","I","l","!",
"0","&","®","©","O","@","e",
"9","q","4","]","1","9","d",
"1","/","!","I","}","1","l",
"9","4","#",",","I","q","J",
"2","2","à","l","Z","d","û",
"7","*","4","+","%","X","Ÿ",
"3","3","2",":","a","Z","à",
"5","s","S","ç","c","$","<",
"4","y","ÿ","/","Y","“","J",
"7","i","û","è","à","À","ù",
"5","&","s","e","$",":","-",
"5","=","a","e",">","2","o",")","]","}","=","a","e",">","2","o",")","]","}",
"6","(","[","{","1","t","‘","A","À","0","7","U","N","(","[","{","1","t","‘","A","À","0","7","U","N",
"5","5","s","S","6",",","8",
"7","7",">","z","?","Z","”",
"4","L","b","p","D","C","P","]","1",")","I","}","j","L","b","p","D","C","P","]","1",")","I","}","j",
"8","&","8","ë","2","ê","è",
"4","4","+","-","s","q","F",
"9","S","s","g","ç",",","G","ç","s","S","g",",","G","S","s","g","ç",",","G","ç","s","S","g",",","G",
"8","%","s","y","$","“","S",
"0","O","G","o","S","ô","C",
"4","4","+","#","3","$","%",
"1","/",",",";","#","7","t",
"3","2","R","z","3","a","I",
"2","p","P","F","r","R","e","A","a","i","2","À","u","p","P","F","r","R","e","A","a","i","2","À","u",
"2","2","A","Z",":",".","z",
"3","3","2","I","9",":","à",
"5","5","3","S","s","4","$",
"4","/","ÿ","Ÿ","J","“","Ç",
"9","9","g","I","J","q","a",
"5","s","S","F",",","J",";","s","S",",","F",";","r","s","S","F",",","J",";","s","S",",","F",";","r",
"7","7","z","Z","”","-","/",
"6","(","[","{","‘","“","t","A","À","Ÿ","%","*","®","(","[","{","‘","“","t","A","À","Ÿ","%","*","®",
"0","O","©","o","0","Ô","C",
"7","7",">","z","?","y","2",
"8","ë","&","ä","E","è","F",
"8","&","£","8","ê","#","2",
"8","8","&","ë","g","ê","s",
"9","G","ÿ","$","Ï","g","5",
"7","7",">","=","T","F","z",
"0","e","&","©","o","@","O",
"7","?","7","2","z","Z",">",
"1",",","/","’",";","‘","”",
"1","\","1","‘","'","|","A",
"2","æ","a","-","Z","z","À",
"4","4","y","ÿ","/","Ÿ","“",
"3","3",":","2","a",">",";",
"8","%","z","“","s","g","$",
"7","7",">","F","T","?","Z",
"9","q","Q","a","4","à","g",
"8","&","E","ë","Œ","€","8",
"1","[","{","(","f","/","l",
"9","$","5","g","s",";","S",
"4","y","u","U","Ÿ","4","|",
"0","2","à","(","[","-","a",
"5","s","S","<","c","=","5",
"9","ç","$","Ç","G",";","g",
"1","(","{","[","/","l",".",
"5","S","s","$","5","&","8",
"3","3","S","5","s","$","I",
"5","s","S","$","ç","g",":",
"2","2","Z","4","7","z","l",
"6","(","[","‘","'","l","’","A","À","ô","Â","4","Q","(","[","‘","'","l","’","A","À","ô","Â","4","Q",
"8","è","ê","È","&","ë","Ê",
"9","J","G","4","g","q","s",
"3","%","3","2","Z","A","-",
"8","&","g","ë","ç","ê","e",
"9","9","g","a","q","Q","s",
"9","9","g","3","a","Q","Z",
"4","4","{","5","#","$","1",
"8","&","«","æ","g","ç","£",
"8","8","$","&","S","g","B",
"7",">","7","F","-","z","s",
"3","3","}","2","Z","%","x",
"7","7","z",">","F","Z","-",
"3","3","5","s",":","S","$",
"3","5","3","8","s","B","S",
"9",",","6","'","ô","0","v",
"5","s","S","ç","-",",",";",
"1","t","{","f","ï","Î","1",
"1","/",",","4","_","7","#",
"6","q","«","€","@","-","e",
"0","O","Ô","o","0","ô","°",
"6","6","G","C","&","E","c",
"2","a","A","À","à","-",".",
"4","4","y","%","5","#","}",
"2","à","a","A","À","â","4",
"7","7","T","”",">","F","?",
"7","b","À","»","5",";","H",
"5","5","S","s","3","$","4",
"8","&","z","«","E","Z","æ",
"9","q","4","a","Q","g","G",
"2","p","P","e","r","R","?","a","e","S","E","s","=","p","P","e","r","R","?","a","e","S","E","s","=",
"8","&","£","E","F","$","Ê",
"0","©","®","O","e","6","@",
"1","\","X","x",";","-","A",
"1","/",",","+",";","#","’",
"4","Ÿ","y","ÿ","Y","v","4",
"2","p","P","e","»","E","_","3",")","}","”","A",";","p","P","e","»","E","_","3",")","}","”","A",";",
"0","ô","Ô","O","G","Ê","o",
"6","c","C","ç","G","Ç","‘",
"5","J","S","5","s","ç","$",
"3","3",":","s",">","5","8",
"9","9","ÿ","g","G","q","Q",
"3","3",":","2","8","5","s",
"5","5","s","S","3",",","6",
"7","7","?","F","T","P","z",
"3","3","2",":","s","5","Z",
"3","3","à","2",":","Z","a",
"7","7","z",">","Z","F","=",
"3","3",":","5","s","a",",",
"8","€","<","4","«","+","$",
"4","L","e","c","E","A","C",
"2","2","Z","â","ê","è","z",
"6","[","(","1","l","{","‘","4","A","a","<","À","€","[","(","1","l","{","‘","4","A","a","<","À","€",
"3","3","2","?","Z","a","%",
"6","[","(","{","1","l","‘","A","4","À","a","Â","5","[","(","{","1","l","‘","A","4","À","a","Â","5",
"4","q","4","9","g","y","G",
"6","é","e","ê","€","c","E",
"8","5","S","$","3",";","s",
"1","/","!",",","’","I","t",
"5","s","S","$","ç","g","G","s","S","$","G","-","ç","s","S","$","ç","g","G","s","S","$","G","-","ç",
"5","K","R","A","k","Â","h","g","a","e","u","s","9","K","R","A","k","Â","h","g","a","e","u","s","9",
"1","'","l","’","ï","i","T",
"0","D","0","O","o","p","ô",
"8","8","2","3","g","B",":",
"8","&","ë","æ","g","è","ê",
"3","3","%","&","S","æ","s",
"2","À","A","à","Â","â","&",
"3","2","3","a",".","I","1","3","2","a","Z",":","z","2","3","a",".","I","1","3","2","a","Z",":","z",
"0","©","e","®","@","o","6",
"1","]","|","l","1","\","!",
"1","/",",",";","’","‘","t",
"0","O","©","o","0","ô",".",
"7","7","?","z",">","Z","T",
"6","6","é","&","G","b","É",
"6","(","[","{","‘","t","l","A","À","4","S","5","Â","(","[","{","‘","t","l","A","À","4","S","5","Â",
"1","l","i","I","Ï","'","L",
"3","3","5","s","S",";","F",
"8","2","Q","ê",".","â","û",
"2","p","P","e","r","F","?","4","a","A","à","3","é","p","P","e","r","F","?","4","a","A","à","3","é",
"1",
"1","/","!","}",";","’","t",
"8","&","£","E","ë","€","Ç",
"7","7","?","z",",","2","y",
"3","3",">","Z","5","z","F",
"3","3",":","2","5","a","s",
"9","Q","G","g","@","q","9",
"1","/","I","4","J","!","{",
"6","b","k","L","h","l","t",
"3","3","$","5","S","à","s",
"2","2",">","a","3","z","?",
"9","Q","q","g","G","@","9",
"7","-","=","“","_",":","7",
"1","/",",","‘","’","t","!",
"2","7","2","?","z","Z","-","2","7","z","?","Z","a","7","2","?","z","Z","-","2","7","z","?","Z","a",
"7","7","?","z","Z","F","T",
"5","s","S","5",",","“",".",
"6","[","(","l","1","‘","'","4","A","a","à","À","3","[","(","l","1","‘","'","4","A","a","à","À","3",
"6","&","6","G","È","e","Ç",
"8",",",".",";",":","s",")",
"0","0","û","O","Û","Ô","l",
"4","4","Ÿ","J","G","/","v",
"6","6","&","b","G","é","4",
"3","3",":","2",">","s","a",
"0","0","O",")","9","/","Q",
"1","4",",","/","#","s","‘",
"5","S","s"," ","<",":","G","s","S","<","5","“"," ","S","s"," ","<",":","G","s","S","<","5","“"," ",
"4","Ç","G","y","L","S","Y",
"6","b","6","B","k","G","L",
"3","3","2",":","à","5","s",
"6","6","é","G","4","8","$",
"6","(","[","{","‘","l","C","A","À","4","Æ","Q","M","(","[","{","‘","l","C","A","À","4","Æ","Q","M",
"1","{","I","t","[","f","Î",
"9","G","g","F","Z","Ç","E",
"2","a","2",":","I","J","B",
"6","A","[","l","L","1","Æ",
"6","e","&","G","@","E","p",
"1","/",",","”",";","’","‘",
"6","6","b","é","ô","G","&",
"4","Y","Ÿ","“","v","ÿ","V",
"8","8","ê","3","â","ä","ë",
"2","-","z","R","2","æ","Z",
"9","4","q","-","G","%","g",
"2","p","—",";","P","b","/",
"3","3","2","s","S",":","5",
"7","7","?",">","z","F","r",
"6","6","G","C","c","E","o",
"9","F",";","s","g","ç","5",
"4","4","+","#","y","A",",",
"5","S","s","J","ç","5","F",
"3","P","e","E","p","F","C",")","}","]","5","I","3","P","e","E","p","F","C",")","}","]","5","I","3",
"4","Ÿ","Y","y","ÿ","9","Ç",
"0","Ô","ô","À","0","O","Â",
"8","ë","&","ê","£","#","8",
"6","6","G","b","é","ô","0",
"8","8","&","3","2","ê","g",
"6","S","5","6","G","s","E",
"4","Ÿ","v","“","ÿ","Y","Ç",
"2","p","P","n","b"," ","r","a","3","=","S","e","s","p","P","n","b"," ","r","a","3","=","S","e","s",
"9","g","G","F","q","j","Z",
"3","3","Z","7","2","z","F",
"0","6","5","ô","G","é","o",
"4","u","y","û","U","4","a",
"8","&","g","ë","=","E","8",
"4","4","q","Ÿ","9","y","%",
"9","9",",","s","S","2",".",
"3","3",">","=","z","7","*",
"8","&","E","ë",";","ç","$",
"9","q","a","g","Q","9","G",
"0","O","Ô","0","Û","o","Ü",
"5","L","[","(","_","{","}",
"3","3","2","Z",":","I","5",
"4","y","Y","ÿ","Ÿ","#","}",
"4","«","Æ","L","æ","A","&",
"2","E","L","o","D","C","a",
"5","-","—","+","<","e","_",
"5","A","ñ","À","n","a","R",
"6","é","6","ê","É","ô","è",
"8","@","e","8","®","a","g",
"7","7","z","?","Z","F","2",
"3","z","3",":","Z","7",">",
"8",";","&",":","Z","#","-",
"6","[","(","à","n","4","À",
"9","9","g","ÿ","2","?","%",
"3","3",">",":","2","5","s",
"1","l","|","!","1","]","I",
"1","l","!","/","1","I","]",
